timestamp,close,high,low,trade_count,open,volume,vwap,symbol
2024-09-17 22:30:00+02:00,4.07,4.08,4.06,17,4.08,26723,4.077993,WULF
2024-09-17 23:00:00+02:00,4.0695,4.07,4.05,53,4.07,15309,4.063915,WULF
2024-09-17 23:30:00+02:00,4.06,4.07,4.06,10,4.07,18431,4.060361,WULF
2024-09-18 00:00:00+02:00,4.0691,4.07,4.0691,7,4.07,5788,4.069922,WULF
2024-09-18 00:30:00+02:00,4.07,4.07,4.05,10,4.07,5250,4.069417,WULF
2024-09-18 01:00:00+02:00,4.07,4.07,4.07,2,4.07,3000,4.07,WULF
2024-09-18 01:30:00+02:00,4.07,4.07,4.0501,15,4.06,12998,4.067765,WULF
2024-09-18 10:00:00+02:00,4.07,4.09,4.06,29,4.06,4712,4.072864,WULF
2024-09-18 10:30:00+02:00,4.07,4.07,4.06,20,4.06,18013,4.062499,WULF
2024-09-18 11:00:00+02:00,4.09,4.09,4.09,7,4.09,652,4.09,WULF
2024-09-18 11:30:00+02:00,4.06,4.07,4.06,17,4.07,14974,4.061544,WULF
2024-09-18 12:00:00+02:00,4.06,4.07,4.04,112,4.04,20551,4.050465,WULF
2024-09-18 12:30:00+02:00,4.06,4.06,4.05,12,4.05,2412,4.059577,WULF
2024-09-18 13:00:00+02:00,4.04,4.06,4.04,27,4.06,5367,4.041961,WULF
2024-09-18 13:30:00+02:00,4.04,4.05,4.04,23,4.05,5247,4.042869,WULF
2024-09-18 14:00:00+02:00,4.0195,4.07,4.01,128,4.04,94465,4.040621,WULF
2024-09-18 14:30:00+02:00,4.05,4.05,4.02,45,4.02,10214,4.036904,WULF
2024-09-18 15:00:00+02:00,4.03,4.05,4.02,131,4.05,49242,4.035184,WULF
2024-09-18 15:30:00+02:00,4.035,4.135,4.0,3631,4.0,1809245,4.079689,WULF
2024-09-18 16:00:00+02:00,4.055,4.065,3.99,2748,4.04,1126741,4.022714,WULF
2024-09-18 16:30:00+02:00,4.0699,4.0998,4.01,1600,4.06,577977,4.064681,WULF
2024-09-18 17:00:00+02:00,4.04,4.1,4.0101,1405,4.07,440594,4.058922,WULF
2024-09-18 17:30:00+02:00,4.025,4.045,4.0,1536,4.035,434636,4.014481,WULF
2024-09-18 18:00:00+02:00,4.075,4.08,4.02,1087,4.025,237641,4.046503,WULF
2024-09-18 18:30:00+02:00,4.155,4.17,4.07,1685,4.075,769401,4.129394,WULF
2024-09-18 19:00:00+02:00,4.13,4.16,4.09,1387,4.155,501112,4.127985,WULF
2024-09-18 19:30:00+02:00,4.11,4.17,4.1,1799,4.125,838783,4.136794,WULF
2024-09-18 20:00:00+02:00,4.34,4.355,4.08,6012,4.105,2519156,4.27678,WULF
2024-09-18 20:30:00+02:00,4.205,4.3897,4.2026,6389,4.345,2368178,4.301261,WULF
2024-09-18 21:00:00+02:00,4.125,4.21,4.061,3592,4.21,1292362,4.12707,WULF
2024-09-18 21:30:00+02:00,4.06,4.16,4.04,6050,4.125,2154921,4.082195,WULF
2024-09-18 22:00:00+02:00,4.0701,4.08,4.04,49,4.06,1165633,4.05998,WULF
2024-09-18 22:30:00+02:00,4.0797,4.09,4.07,35,4.08,19875,4.073135,WULF
2024-09-18 23:00:00+02:00,4.0701,4.08,4.07,8,4.07,8356,4.076307,WULF
2024-09-18 23:30:00+02:00,4.0994,4.0994,4.0994,1,4.0994,1760,4.0994,WULF
2024-09-19 00:00:00+02:00,4.1,4.1,4.0967,10,4.0967,1722,4.099737,WULF
2024-09-19 00:30:00+02:00,4.101,4.101,4.1,2,4.1,1600,4.100063,WULF
2024-09-19 01:00:00+02:00,4.14,4.15,4.11,36,4.1199,40541,4.141056,WULF
2024-09-19 01:30:00+02:00,4.16,4.16,4.12,33,4.14,18067,4.147824,WULF
2024-09-19 10:00:00+02:00,4.25,4.32,4.23,115,4.29,22341,4.251386,WULF
2024-09-19 10:30:00+02:00,4.26,4.28,4.23,36,4.25,6494,4.25077,WULF
2024-09-19 11:00:00+02:00,4.32,4.33,4.26,73,4.26,15223,4.305324,WULF
2024-09-19 11:30:00+02:00,4.32,4.34,4.32,15,4.34,14003,4.339508,WULF
2024-09-19 12:00:00+02:00,4.33,4.33,4.31,26,4.32,5556,4.321722,WULF
2024-09-19 12:30:00+02:00,4.31,4.35,4.31,49,4.32,13334,4.342365,WULF
2024-09-19 13:00:00+02:00,4.26,4.311,4.25,117,4.31,27587,4.27698,WULF
2024-09-19 13:30:00+02:00,4.31,4.32,4.26,78,4.26,27504,4.287681,WULF
2024-09-19 14:00:00+02:00,4.32,4.35,4.23,381,4.29,230302,4.311461,WULF
2024-09-19 14:30:00+02:00,4.34,4.35,4.3,151,4.32,53400,4.335549,WULF
2024-09-19 15:00:00+02:00,4.35,4.36,4.3,127,4.335,41598,4.326787,WULF
2024-09-19 15:30:00+02:00,4.415,4.5495,4.281,11380,4.34,5301866,4.420749,WULF
2024-09-19 16:00:00+02:00,4.58,4.66,4.42,11461,4.42,5153347,4.574967,WULF
2024-09-19 16:30:00+02:00,4.555,4.62,4.53,4926,4.575,1719701,4.567241,WULF
2024-09-19 17:00:00+02:00,4.7902,4.8,4.54,4737,4.5517,2127582,4.674914,WULF
2024-09-19 17:30:00+02:00,4.601,4.8,4.6,4607,4.7911,1997695,4.706152,WULF
2024-09-19 18:00:00+02:00,4.585,4.68,4.57,3101,4.605,1069671,4.626909,WULF
2024-09-19 18:30:00+02:00,4.655,4.66,4.58,2507,4.585,808406,4.618583,WULF
2024-09-19 19:00:00+02:00,4.6001,4.7,4.56,3232,4.66,1500356,4.640083,WULF
2024-09-19 19:30:00+02:00,4.59,4.67,4.555,2908,4.61,1232938,4.611993,WULF
2024-09-19 20:00:00+02:00,4.555,4.605,4.51,2778,4.59,1180670,4.563365,WULF
2024-09-19 20:30:00+02:00,4.55,4.59,4.51,2037,4.55,658679,4.547744,WULF
2024-09-19 21:00:00+02:00,4.479,4.55,4.425,2623,4.55,1058363,4.475257,WULF
2024-09-19 21:30:00+02:00,4.47,4.515,4.39,5782,4.475,2253374,4.43773,WULF
2024-09-19 22:00:00+02:00,4.46,4.51,4.46,103,4.46,2044371,4.460668,WULF
2024-09-19 22:30:00+02:00,4.51,4.51,4.48,35,4.48,12316,4.501753,WULF
2024-09-19 23:00:00+02:00,4.48,4.51,4.41,30,4.51,15030,4.445713,WULF
2024-09-19 23:30:00+02:00,4.45,4.496,4.4204,16,4.4942,27970,4.467832,WULF
2024-09-20 00:00:00+02:00,4.48,4.48,4.4699,9,4.4699,1400,4.471151,WULF
2024-09-20 00:30:00+02:00,4.47,4.48,4.46,17,4.4605,7632,4.474754,WULF
2024-09-20 01:00:00+02:00,4.47,4.48,4.47,8,4.47,5274,4.47893,WULF
2024-09-20 01:30:00+02:00,4.51,4.51,4.4603,22,4.4605,41149,4.466119,WULF
2024-09-20 10:00:00+02:00,4.42,4.54,4.42,58,4.54,7552,4.499107,WULF
2024-09-20 10:30:00+02:00,4.46,4.47,4.43,16,4.45,4073,4.45067,WULF
2024-09-20 11:00:00+02:00,4.47,4.47,4.46,13,4.46,2419,4.46745,WULF
2024-09-20 11:30:00+02:00,4.48,4.48,4.47,16,4.48,3038,4.475489,WULF
2024-09-20 12:00:00+02:00,4.52,4.52,4.45,43,4.48,22358,4.490005,WULF
2024-09-20 12:30:00+02:00,4.51,4.52,4.5,27,4.52,13830,4.517918,WULF
2024-09-20 13:00:00+02:00,4.51,4.54,4.5,69,4.5,25583,4.527514,WULF
2024-09-20 13:30:00+02:00,4.53,4.53,4.501,11,4.52,1707,4.522704,WULF
2024-09-20 14:00:00+02:00,4.55,4.56,4.46,150,4.52,87841,4.520722,WULF
2024-09-20 14:30:00+02:00,4.56,4.56,4.54,72,4.54,36952,4.547936,WULF
2024-09-20 15:00:00+02:00,4.5,4.5666,4.47,241,4.55,129514,4.521269,WULF
2024-09-20 15:30:00+02:00,4.57,4.67,4.43,8174,4.48,3971121,4.528636,WULF
2024-09-20 16:00:00+02:00,4.5891,4.61,4.4,4207,4.5699,1584015,4.492063,WULF
2024-09-20 16:30:00+02:00,4.595,4.65,4.55,3136,4.58,1150060,4.602109,WULF
2024-09-20 17:00:00+02:00,4.515,4.6,4.49,2845,4.595,957302,4.531842,WULF
2024-09-20 17:30:00+02:00,4.56,4.64,4.48,2592,4.51,880872,4.580665,WULF
2024-09-20 18:00:00+02:00,4.52,4.58,4.49,3019,4.56,923998,4.525723,WULF
2024-09-20 18:30:00+02:00,4.46,4.52,4.455,1904,4.51,400566,4.49185,WULF
2024-09-20 19:00:00+02:00,4.44,4.48,4.44,1938,4.465,528366,4.461355,WULF
2024-09-20 19:30:00+02:00,4.395,4.45,4.38,2377,4.4365,1016398,4.405372,WULF
2024-09-20 20:00:00+02:00,4.445,4.45,4.36,1513,4.395,458735,4.410874,WULF
2024-09-20 20:30:00+02:00,4.565,4.58,4.4398,1907,4.445,667132,4.514367,WULF
2024-09-20 21:00:00+02:00,4.575,4.58,4.54,2349,4.5699,668191,4.561568,WULF
2024-09-20 21:30:00+02:00,4.51,4.605,4.49,7082,4.575,2874434,4.539967,WULF
2024-09-20 22:00:00+02:00,4.5,4.53,4.5,78,4.5,11227595,4.500004,WULF
2024-09-20 22:30:00+02:00,4.52,4.52,4.49,19,4.4997,16327,4.501768,WULF
2024-09-20 23:00:00+02:00,4.58,4.58,4.5103,27,4.5195,6849,4.535003,WULF
2024-09-20 23:30:00+02:00,4.55,4.59,4.55,14,4.56,582174,4.559264,WULF
2024-09-21 00:00:00+02:00,4.5708,4.5708,4.55,6,4.55,4862,4.550434,WULF
2024-09-21 00:30:00+02:00,4.5594,4.56,4.55,5,4.56,4287,4.556885,WULF
2024-09-21 01:00:00+02:00,4.54,4.54,4.54,4,4.54,2142,4.54,WULF
2024-09-21 01:30:00+02:00,4.5495,4.58,4.53,14,4.58,17920,4.538979,WULF
2024-09-23 10:00:00+02:00,4.64,4.7,4.55,118,4.65,22156,4.615113,WULF
2024-09-23 10:30:00+02:00,4.63,4.7,4.63,88,4.65,19564,4.658637,WULF
2024-09-23 11:00:00+02:00,4.62,4.64,4.62,26,4.64,5768,4.627458,WULF
2024-09-23 11:30:00+02:00,4.63,4.63,4.63,16,4.63,1412,4.63,WULF
2024-09-23 12:00:00+02:00,4.63,4.64,4.63,4,4.64,401,4.636522,WULF
2024-09-23 12:30:00+02:00,4.63,4.64,4.63,26,4.64,15595,4.630128,WULF
2024-09-23 13:00:00+02:00,4.63,4.63,4.6,54,4.62,18756,4.609221,WULF
2024-09-23 13:30:00+02:00,4.62,4.639,4.61,28,4.62,8897,4.612488,WULF
2024-09-23 14:00:00+02:00,4.64,4.72,4.61,137,4.63,44707,4.629502,WULF
2024-09-23 14:30:00+02:00,4.65,4.65,4.62,99,4.62,31114,4.633273,WULF
2024-09-23 15:00:00+02:00,4.74,4.8,4.62,400,4.64,175197,4.680498,WULF
2024-09-23 15:30:00+02:00,4.805,5.0099,4.7,16622,4.72,7052809,4.885746,WULF
2024-09-23 16:00:00+02:00,4.8101,4.88,4.77,5918,4.805,2959200,4.813697,WULF
2024-09-23 16:30:00+02:00,4.775,4.85,4.66,4840,4.8197,2164817,4.733601,WULF
2024-09-23 17:00:00+02:00,4.825,4.85,4.69,2593,4.775,913722,4.762879,WULF
2024-09-23 17:30:00+02:00,4.875,4.91,4.81,2860,4.83,1221557,4.862371,WULF
2024-09-23 18:00:00+02:00,4.75,4.89,4.73,2065,4.872,821057,4.81046,WULF
2024-09-23 18:30:00+02:00,4.805,4.82,4.69,2327,4.74,863465,4.749835,WULF
2024-09-23 19:00:00+02:00,4.875,4.88,4.79,1540,4.8,471949,4.834435,WULF
2024-09-23 19:30:00+02:00,4.91,4.92,4.86,2226,4.875,834468,4.893541,WULF
2024-09-23 20:00:00+02:00,4.8752,4.92,4.84,2295,4.9103,555679,4.875747,WULF
2024-09-23 20:30:00+02:00,4.865,4.9,4.86,1997,4.88,478731,4.88114,WULF
2024-09-23 21:00:00+02:00,4.9459,4.96,4.845,3786,4.86,1246778,4.912636,WULF
2024-09-23 21:30:00+02:00,4.885,4.95,4.88,8206,4.945,2771036,4.919436,WULF
2024-09-23 22:00:00+02:00,4.8805,4.9,4.88,44,4.89,1119445,4.889908,WULF
2024-09-23 22:30:00+02:00,4.9,4.9295,4.88,33,4.89,20600,4.89945,WULF
2024-09-23 23:00:00+02:00,4.91,4.92,4.909,22,4.91,6741,4.916743,WULF
2024-09-23 23:30:00+02:00,4.91,4.92,4.91,11,4.92,1514910,4.917368,WULF
2024-09-24 00:00:00+02:00,4.91,4.92,4.91,4,4.92,3410,4.913878,WULF
2024-09-24 00:30:00+02:00,4.89,4.9183,4.89,30,4.9,6009,4.898501,WULF
2024-09-24 01:00:00+02:00,4.89,4.8995,4.89,5,4.8995,5100,4.890187,WULF
2024-09-24 01:30:00+02:00,4.91,4.91,4.89,33,4.9,5492,4.90321,WULF
2024-09-24 10:00:00+02:00,4.98,4.98,4.93,106,4.93,34512,4.965796,WULF
2024-09-24 10:30:00+02:00,5.01,5.01,4.98,95,4.98,15632,4.991036,WULF
2024-09-24 11:00:00+02:00,5.0,5.03,4.99,90,5.02,14596,5.005363,WULF
2024-09-24 11:30:00+02:00,5.05,5.07,5.0,130,5.0,17696,5.035186,WULF
2024-09-24 12:00:00+02:00,5.01,5.1,5.0,86,5.06,14935,5.049533,WULF
2024-09-24 12:30:00+02:00,4.99,5.02,4.97,27,4.99,2387,5.007181,WULF
2024-09-24 13:00:00+02:00,4.96,5.0,4.92,137,5.0,27513,4.963855,WULF
2024-09-24 13:30:00+02:00,4.96,5.01,4.96,105,4.97,20189,4.980344,WULF
2024-09-24 14:00:00+02:00,4.96,5.0182,4.94,152,5.0,82364,4.979403,WULF
2024-09-24 14:30:00+02:00,4.92,4.95,4.88,162,4.95,34763,4.905729,WULF
2024-09-24 15:00:00+02:00,4.88,4.96,4.88,168,4.95,36602,4.89957,WULF
2024-09-24 15:30:00+02:00,4.865,4.975,4.8,4559,4.87,1946756,4.888794,WULF
2024-09-24 16:00:00+02:00,4.725,4.87,4.69,5856,4.865,2275938,4.791419,WULF
2024-09-24 16:30:00+02:00,4.715,4.73,4.555,6276,4.73,2862156,4.651212,WULF
2024-09-24 17:00:00+02:00,4.7738,4.7897,4.68,2560,4.7101,1288602,4.736665,WULF
2024-09-24 17:30:00+02:00,4.8752,4.92,4.76,7452,4.77,3520434,4.863621,WULF
2024-09-24 18:00:00+02:00,4.9897,4.99,4.86,4281,4.875,1797069,4.938507,WULF
2024-09-24 18:30:00+02:00,5.11,5.17,4.98,8809,4.985,4113674,5.093617,WULF
2024-09-24 19:00:00+02:00,5.285,5.295,5.09,6396,5.1109,2762729,5.19438,WULF
2024-09-24 19:30:00+02:00,5.335,5.4,5.25,5820,5.285,2281835,5.320111,WULF
2024-09-24 20:00:00+02:00,5.315,5.36,5.25,5708,5.34,2065455,5.306462,WULF
2024-09-24 20:30:00+02:00,5.28,5.4,5.25,4729,5.315,1884846,5.325507,WULF
2024-09-24 21:00:00+02:00,5.265,5.32,5.255,2814,5.275,857474,5.285297,WULF
2024-09-24 21:30:00+02:00,5.37,5.38,5.205,7675,5.26,2646598,5.302167,WULF
2024-09-24 22:00:00+02:00,5.39,5.39,5.36,166,5.37,1224035,5.370609,WULF
2024-09-24 22:30:00+02:00,5.3799,5.39,5.37,85,5.3899,29418,5.381203,WULF
2024-09-24 23:00:00+02:00,5.38,5.39,5.37,78,5.38,24376,5.384788,WULF
2024-09-24 23:30:00+02:00,5.39,5.39,5.35,48,5.38,21009,5.376578,WULF
2024-09-25 00:00:00+02:00,5.39,5.4,5.3526,45,5.38,8570,5.376525,WULF
2024-09-25 00:30:00+02:00,5.38,5.39,5.3701,23,5.3887,10728,5.384583,WULF
2024-09-25 01:00:00+02:00,5.3899,5.39,5.35,22,5.38,39947,5.373822,WULF
2024-09-25 01:30:00+02:00,5.36,5.39,5.3505,52,5.3505,21901,5.379154,WULF
2024-09-25 10:00:00+02:00,5.31,5.34,5.29,58,5.34,6544,5.315422,WULF
2024-09-25 10:30:00+02:00,5.29,5.3,5.24,15,5.3,2581,5.270447,WULF
2024-09-25 11:00:00+02:00,5.28,5.28,5.26,23,5.28,6619,5.270158,WULF
2024-09-25 11:30:00+02:00,5.28,5.29,5.28,16,5.28,2094,5.281806,WULF
2024-09-25 12:00:00+02:00,5.28,5.28,5.27,3,5.27,414,5.2725,WULF
2024-09-25 12:30:00+02:00,5.28,5.3,5.28,47,5.29,8115,5.292745,WULF
2024-09-25 13:00:00+02:00,5.3,5.38,5.26,178,5.27,53341,5.314567,WULF
2024-09-25 13:30:00+02:00,5.34,5.36,5.29,137,5.3,32243,5.319002,WULF
2024-09-25 14:00:00+02:00,5.33,5.39,5.02,402,5.2604,245681,5.325978,WULF
2024-09-25 14:30:00+02:00,5.28,5.33,5.28,84,5.32,19872,5.307889,WULF
2024-09-25 15:00:00+02:00,5.3,5.36,5.27,231,5.29,46071,5.304103,WULF
2024-09-25 15:30:00+02:00,5.33,5.38,5.2,7989,5.31,3203111,5.283136,WULF
2024-09-25 16:00:00+02:00,5.27,5.38,5.22,5983,5.3201,2353591,5.295278,WULF
2024-09-25 16:30:00+02:00,5.3,5.37,5.245,4134,5.274,1158879,5.301558,WULF
2024-09-25 17:00:00+02:00,5.335,5.425,5.305,5071,5.31,1934610,5.368874,WULF
2024-09-25 17:30:00+02:00,5.26,5.355,5.24,3547,5.335,1090011,5.288501,WULF
2024-09-25 18:00:00+02:00,5.29,5.33,5.26,2769,5.261,604986,5.289952,WULF
2024-09-25 18:30:00+02:00,5.18,5.3,5.1625,3389,5.289,1139079,5.213375,WULF
2024-09-25 19:00:00+02:00,5.2,5.21,5.165,2816,5.185,694884,5.192423,WULF
2024-09-25 19:30:00+02:00,5.135,5.22,5.08,3284,5.2,1173240,5.148701,WULF
2024-09-25 20:00:00+02:00,5.16,5.17,5.12,2592,5.1399,611765,5.147732,WULF
2024-09-25 20:30:00+02:00,5.17,5.185,5.15,3585,5.16,811959,5.167884,WULF
2024-09-25 21:00:00+02:00,5.2413,5.25,5.16,3566,5.165,1044508,5.203184,WULF
2024-09-25 21:30:00+02:00,5.14,5.245,5.12,7390,5.245,2630055,5.169452,WULF
2024-09-25 22:00:00+02:00,5.16,5.2,5.14,79,5.14,815784,5.140696,WULF
2024-09-25 22:30:00+02:00,5.13,5.16,5.12,72,5.15,31532,5.134234,WULF
2024-09-25 23:00:00+02:00,5.16,5.16,5.13,24,5.13,8361,5.146471,WULF
2024-09-25 23:30:00+02:00,5.1601,5.2,5.15,40,5.16,15839,5.165616,WULF
2024-09-26 00:00:00+02:00,5.16,5.16,5.15,15,5.16,18766,5.154494,WULF
2024-09-26 00:30:00+02:00,5.1495,5.16,5.14,22,5.16,4312,5.144662,WULF
2024-09-26 01:00:00+02:00,5.135,5.15,5.12,27,5.1497,21562,5.140576,WULF
2024-09-26 01:30:00+02:00,5.14,5.1987,5.13,73,5.135,23647,5.156972,WULF
2024-09-26 10:00:00+02:00,5.32,5.34,5.26,142,5.27,35088,5.304586,WULF
2024-09-26 10:30:00+02:00,5.29,5.38,5.29,113,5.32,31630,5.32788,WULF
2024-09-26 11:00:00+02:00,5.35,5.39,5.29,90,5.29,32696,5.358671,WULF
2024-09-26 11:30:00+02:00,5.33,5.34,5.33,16,5.34,11843,5.33515,WULF
2024-09-26 12:00:00+02:00,5.36,5.36,5.33,28,5.33,8061,5.333831,WULF
2024-09-26 12:30:00+02:00,5.35,5.35,5.34,19,5.35,7150,5.349127,WULF
2024-09-26 13:00:00+02:00,5.31,5.35,5.29,126,5.35,18524,5.309636,WULF
2024-09-26 13:30:00+02:00,5.31,5.31,5.29,46,5.31,5754,5.301865,WULF
2024-09-26 14:00:00+02:00,5.33,5.36,5.13,343,5.3,145633,5.307911,WULF
2024-09-26 14:30:00+02:00,5.32,5.34,5.3,336,5.34,83544,5.316593,WULF
2024-09-26 15:00:00+02:00,5.34,5.38,5.3,283,5.32,157254,5.34398,WULF
2024-09-26 15:30:00+02:00,5.18,5.39,5.14,5966,5.33,2190038,5.245857,WULF
2024-09-26 16:00:00+02:00,5.22,5.3099,5.16,5283,5.175,1946947,5.237827,WULF
2024-09-26 16:30:00+02:00,4.985,5.23,4.97,6110,5.2154,2366752,5.102689,WULF
2024-09-26 17:00:00+02:00,5.16,5.19,4.931,5219,4.9802,2174637,5.046185,WULF
2024-09-26 17:30:00+02:00,5.215,5.2399,5.14,2919,5.155,1213940,5.198587,WULF
2024-09-26 18:00:00+02:00,5.2586,5.3097,5.181,3189,5.215,1645756,5.250734,WULF
2024-09-26 18:30:00+02:00,5.24,5.3199,5.23,2206,5.255,805087,5.271007,WULF
2024-09-26 19:00:00+02:00,5.235,5.29,5.18,2773,5.245,984155,5.227882,WULF
2024-09-26 19:30:00+02:00,5.25,5.255,5.185,2182,5.23,678442,5.226975,WULF
2024-09-26 20:00:00+02:00,5.215,5.28,5.205,1723,5.25,457677,5.253346,WULF
2024-09-26 20:30:00+02:00,5.185,5.21,5.16,1868,5.21,493415,5.185525,WULF
2024-09-26 21:00:00+02:00,5.085,5.2,5.08,2904,5.18,935578,5.147517,WULF
2024-09-26 21:30:00+02:00,5.08,5.105,4.97,8130,5.085,3336047,5.036665,WULF
2024-09-26 22:00:00+02:00,5.07,5.1,5.03,77,5.07,891087,5.070282,WULF
2024-09-26 22:30:00+02:00,5.09,5.09,5.06,59,5.08,55088,5.073208,WULF
2024-09-26 23:00:00+02:00,5.1,5.11,5.08,62,5.0899,27419,5.092126,WULF
2024-09-26 23:30:00+02:00,5.085,5.1,5.08,38,5.1,17934,5.095243,WULF
2024-09-27 00:00:00+02:00,5.09,5.1,5.085,25,5.085,5710,5.092981,WULF
2024-09-27 00:30:00+02:00,5.1,5.1,5.09,14,5.0999,4079,5.096342,WULF
2024-09-27 01:00:00+02:00,5.1,5.1,5.09,30,5.0999,8102,5.09759,WULF
2024-09-27 01:30:00+02:00,5.07,5.13,5.07,66,5.09,64871,5.097956,WULF
2024-09-27 10:00:00+02:00,5.16,5.17,5.09,174,5.09,26805,5.144043,WULF
2024-09-27 10:30:00+02:00,5.16,5.18,5.15,45,5.17,9408,5.164958,WULF
2024-09-27 11:00:00+02:00,5.2,5.2,5.17,36,5.17,6691,5.190171,WULF
2024-09-27 11:30:00+02:00,5.19,5.21,5.19,19,5.21,3701,5.199224,WULF
2024-09-27 12:00:00+02:00,5.16,5.19,5.14,27,5.19,8816,5.165695,WULF
2024-09-27 12:30:00+02:00,5.18,5.19,5.18,11,5.18,2126,5.180494,WULF
2024-09-27 13:00:00+02:00,5.131,5.17,5.12,84,5.17,19923,5.136102,WULF
2024-09-27 13:30:00+02:00,5.16,5.16,5.15,12,5.15,1637,5.159324,WULF
2024-09-27 14:00:00+02:00,5.16,5.1685,5.11,190,5.14,37203,5.147922,WULF
2024-09-27 14:30:00+02:00,5.19,5.22,5.16,290,5.16,130246,5.191221,WULF
2024-09-27 15:00:00+02:00,5.18,5.2,5.15,164,5.19,127001,5.187639,WULF
2024-09-27 15:30:00+02:00,5.025,5.19,4.96,5560,5.18,2623517,5.028039,WULF
2024-09-27 16:00:00+02:00,4.9987,5.05,4.92,5365,5.03,2034260,4.985722,WULF
2024-09-27 16:30:00+02:00,4.915,5.02,4.8701,3949,5.0,1588422,4.956826,WULF
2024-09-27 17:00:00+02:00,4.885,4.9195,4.84,4256,4.91,1659944,4.868688,WULF
2024-09-27 17:30:00+02:00,4.91,4.94,4.86,2781,4.8899,1259968,4.90528,WULF
2024-09-27 18:00:00+02:00,4.875,4.965,4.85,2075,4.915,712382,4.917305,WULF
2024-09-27 18:30:00+02:00,4.94,4.96,4.85,1950,4.88,762617,4.909212,WULF
2024-09-27 19:00:00+02:00,4.91,4.96,4.87,1784,4.9401,494880,4.903543,WULF
2024-09-27 19:30:00+02:00,4.945,4.95,4.87,2244,4.91,644214,4.912248,WULF
2024-09-27 20:00:00+02:00,4.85,4.95,4.85,2281,4.944,571985,4.907317,WULF
2024-09-27 20:30:00+02:00,4.905,4.91,4.821,3604,4.86,1220980,4.868402,WULF
2024-09-27 21:00:00+02:00,4.88,4.91,4.87,2422,4.9001,557038,4.888241,WULF
2024-09-27 21:30:00+02:00,4.94,4.97,4.86,6207,4.875,2335292,4.90708,WULF
2024-09-27 22:00:00+02:00,4.92,4.9599,4.91,64,4.94,494681,4.939831,WULF
2024-09-27 22:30:00+02:00,4.91,4.93,4.9,65,4.91,46568,4.914844,WULF
2024-09-27 23:00:00+02:00,4.9398,4.94,4.93,21,4.93,6718,4.938037,WULF
2024-09-27 23:30:00+02:00,4.9305,4.94,4.9305,8,4.94,4400,4.937827,WULF
2024-09-28 00:00:00+02:00,4.9398,4.94,4.93,17,4.93,13102,4.939409,WULF
2024-09-28 00:30:00+02:00,4.93,4.94,4.93,33,4.94,5714,4.931532,WULF
2024-09-28 01:00:00+02:00,4.94,4.94,4.93,29,4.9301,6353,4.932623,WULF
2024-09-28 01:30:00+02:00,4.92,4.9395,4.92,17,4.93,17859,4.930377,WULF
2024-09-30 10:00:00+02:00,4.72,4.92,4.71,117,4.89,29909,4.782002,WULF
2024-09-30 10:30:00+02:00,4.72,4.73,4.71,34,4.72,7357,4.718845,WULF
2024-09-30 11:00:00+02:00,4.71,4.73,4.7,35,4.73,9524,4.713716,WULF
2024-09-30 11:30:00+02:00,4.7,4.7,4.7,18,4.7,2602,4.7,WULF
2024-09-30 12:00:00+02:00,4.71,4.71,4.65,52,4.69,20982,4.679644,WULF
2024-09-30 12:30:00+02:00,4.71,4.72,4.7,15,4.72,4301,4.712054,WULF
2024-09-30 13:00:00+02:00,4.75,4.77,4.73,127,4.73,25699,4.74561,WULF
2024-09-30 13:30:00+02:00,4.75,4.75,4.71,98,4.75,10824,4.732303,WULF
2024-09-30 14:00:00+02:00,4.731,4.83,4.68,285,4.75,104593,4.744333,WULF
2024-09-30 14:30:00+02:00,4.77,4.77,4.73,82,4.74,30892,4.751036,WULF
2024-09-30 15:00:00+02:00,4.73,4.8,4.73,116,4.78,37174,4.776693,WULF
2024-09-30 15:30:00+02:00,4.73,4.81,4.59,7602,4.77,3431511,4.694548,WULF
2024-09-30 16:00:00+02:00,4.595,4.76,4.57,4567,4.735,1648172,4.637641,WULF
2024-09-30 16:30:00+02:00,4.61,4.68,4.595,2720,4.6,854609,4.637412,WULF
2024-09-30 17:00:00+02:00,4.77,4.77,4.6,2544,4.6153,832309,4.683033,WULF
2024-09-30 17:30:00+02:00,4.7404,4.8,4.685,2736,4.775,944158,4.754051,WULF
2024-09-30 18:00:00+02:00,4.75,4.78,4.725,2142,4.74,584974,4.754409,WULF
2024-09-30 18:30:00+02:00,4.6601,4.7599,4.64,2507,4.75,688873,4.687554,WULF
2024-09-30 19:00:00+02:00,4.665,4.68,4.63,2297,4.66,360961,4.652594,WULF
2024-09-30 19:30:00+02:00,4.68,4.695,4.66,1824,4.665,305163,4.680132,WULF
2024-09-30 20:00:00+02:00,4.67,4.74,4.65,2646,4.675,613722,4.691747,WULF
2024-09-30 20:30:00+02:00,4.73,4.75,4.64,2147,4.67,500456,4.704185,WULF
2024-09-30 21:00:00+02:00,4.6801,4.735,4.64,2601,4.73,624406,4.676402,WULF
2024-09-30 21:30:00+02:00,4.69,4.7,4.63,5235,4.68,1351551,4.661411,WULF
2024-09-30 22:00:00+02:00,4.72,4.7201,4.68,58,4.68,5109137,4.68009,WULF
2024-09-30 22:30:00+02:00,4.73,4.73,4.7101,10,4.7199,2754,4.72073,WULF
2024-09-30 23:00:00+02:00,4.6815,4.72,4.68,21,4.72,10516,4.697552,WULF
